hash,ncoeff,n_train,test_energy_mae_per_atom_eV,test_energy_rmse_per_atom_eV,fit_time_s,meets_all_criteria,error_from_fit,rcut,regularization,weight_energy,weight_force,bessel_polynomial_degree,inverse_polynomial_degree,two_body_radial,three_body_radial,three_body_angular,four_body_radial,four_body_angular,five_body_radial,five_body_angular,six_body_radial,six_body_angular,seven_body_radial,seven_body_angular,tblg_21.78_converged,tblg_21.78_fmax_initial,tblg_21.78_fmax_after,tblg_21.78_ab_separation,tblg_21.78_aa_separation,tblg_21.78_ab_in_target,tblg_21.78_aa_in_target,tblg_21.78_error,tblg_9.43_converged,tblg_9.43_fmax_initial,tblg_9.43_fmax_after,tblg_9.43_ab_separation,tblg_9.43_aa_separation,tblg_9.43_ab_in_target,tblg_9.43_aa_in_target,tblg_9.43_error,tblg_21.78_ab_lt_aa,tblg_21.78_sep_min_in_target,tblg_21.78_sep_max_in_target,tblg_21.78_separations_ok,tblg_9.43_ab_lt_aa,tblg_9.43_sep_min_in_target,tblg_9.43_sep_max_in_target,tblg_9.43_separations_ok
bd2011ec8cc889da,31,714,0.0010721942773825,0.0046355442942746,1.5791893005371094,False,,6.0,1e-12,1000.0,1.0,6,10,12,6,2,0,0,0,0,0,0,0,0,False,0.0698712435461822,0.0545036771213075,3.439345685284742,3.463554168701105,True,False,,True,0.0668117716344113,0.0028007274548419,2.70274130142942,4.647979766428435,False,False,,False,False,False,False,False,False,False,False
e3dba1576f816053,39,714,0.0011982544022575,0.0044742526966068,1.672377347946167,False,,6.0,1e-12,1000.0,1.0,6,8,10,4,2,4,2,0,0,0,0,0,0,True,0.0720844273924224,0.001901721821968,3.475727863125432,3.4997612630690185,True,True,,True,0.0769004094355638,0.0033648822744769,2.760478326492887,6.046377017545101,False,False,,True,True,True,True,True,False,False,False
a2cf14eb60785c66,55,714,0.0012124332731029,0.0069365648372626,2.6782069206237797,False,,6.0,1e-12,1000.0,1.0,6,14,6,6,4,2,2,2,2,0,0,0,0,True,0.1183402480921119,0.0025952001914664,3.4527397577493595,3.458633414532308,True,True,,False,0.0802669048741551,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 78 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
eeda908cb88a4000,67,714,0.0012789483774341,0.0071457874118227,3.746925592422485,False,,6.0,1e-12,1000.0,1.0,4,8,6,6,6,2,2,2,2,0,0,0,0,False,0.0895438300409648,0.0221374610357569,3.4880263667904323,3.4979865925587603,True,False,,False,0.0974828558014516,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 42 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
ff0ca175ab3c6933,181,714,0.0021012283074159,0.0114333439715355,12.738847255706789,False,,6.0,1e-12,1000.0,1.0,0,12,12,10,6,8,4,2,2,0,0,0,0,False,1.2310782961584064,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,1.435095866671845,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
18294ba278ca210d,75,714,0.0012050879201302,0.0066603985369193,1.2464649677276611,False,,6.0,1e-12,1000.0,1.0,0,12,6,4,4,4,2,4,2,0,0,0,0,True,0.1842187266922068,0.0165780457623187,3.473209965251957,3.523001243146432,True,True,,False,0.1807907598669345,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 8 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
c62b454801dfc65a,61,714,0.001393884865391,0.0092775555284639,2.143082857131958,False,,6.0,1e-12,1000.0,1.0,4,12,10,8,2,4,2,2,2,0,0,0,0,True,0.07053797813136,0.0019305505966594,3.456636047340876,3.4659658065644336,True,True,,False,0.0924838627585481,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
28e1c365ce4f3dba,109,714,0.0017151900983522,0.0099593348265115,5.203976154327393,False,,6.0,1e-12,1000.0,1.0,2,14,10,8,6,8,2,2,2,0,0,0,0,False,0.6721856827794036,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 13 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairw",False,0.4073063679407323,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
f67e5ce87f7a3ac8,95,714,0.0015932466567214,0.0114241613283315,5.942035913467407,False,,6.0,1e-12,1000.0,1.0,6,10,10,8,4,4,4,0,0,0,0,0,0,False,0.2159326479857359,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.2439159467978553,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
bab08821dd22f1ea,93,714,0.0011443125073041,0.0052642044092637,2.514697790145874,False,,6.0,1e-12,1000.0,1.0,6,14,10,8,4,8,2,2,2,0,0,0,0,False,0.1966688703629862,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1453984576745211,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
e41da014a4814c3d,83,714,0.001933927478441,0.0134715943203958,5.350951671600342,False,,6.0,1e-12,1000.0,1.0,6,10,10,8,6,4,2,0,0,0,0,0,0,False,0.1459503833115293,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1792841450167281,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
bed0aa419a877d3e,109,714,0.0014716956125689,0.0069951735863628,7.27385950088501,False,,6.0,1e-12,1000.0,1.0,6,10,12,6,6,4,4,2,2,0,0,0,0,False,0.2274136548771831,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 4 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.2256416488488377,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 20 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
f59bf4e6bb5598c0,61,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,2,14,4,4,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
238e76cbf1c8c1d2,21,714,0.0032829334227364,0.0073975243114524,1.3180227279663086,True,,6.0,1e-12,1000.0,1.0,2,12,8,4,2,0,0,0,0,0,0,0,0,True,0.0830583030011923,0.0025113578122283,3.504684948807416,3.5289568434680056,True,True,,True,0.1011665265466983,0.0029776616555921,3.4376144593682234,3.6127055847603984,True,True,,True,True,True,True,True,True,True,True
83782648d445b0a7,67,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,2,10,10,4,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
42407e5a186a40ce,99,714,0.0010769089395997,0.0036197044540459,2.014856100082397,False,,6.0,1e-12,1000.0,1.0,4,10,10,8,4,4,2,4,2,0,0,0,0,False,0.2393565030855994,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1658311292863384,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 28 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
d92780b3ac834a3a,33,714,0.0026509092580784,0.006496000979228,1.305635929107666,False,,6.0,1e-12,1000.0,1.0,0,12,8,2,2,2,2,2,2,0,0,0,0,False,0.2299272748875952,0.053193305771305,3.489551921882434,3.524180505375643,True,True,,False,0.2119849103798164,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 18 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
9a76ef8b7f7e0a4e,75,714,0.0013620119784868,0.0072625263228133,2.5355966091156006,False,,6.0,1e-12,1000.0,1.0,0,14,12,10,2,8,2,0,0,0,0,0,0,True,0.2114284895395072,0.0034208696813836,3.4635433891739678,3.5356546340095747,True,True,,False,0.1906453126655588,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
6cd464a40510edbb,47,714,0.0011877331439663,0.0050931144232453,1.868792533874512,True,,6.0,1e-12,1000.0,1.0,2,12,8,4,2,4,2,2,2,0,0,0,0,True,0.1483679463322091,0.0018525233128522,3.4640053400803623,3.487468716443935,True,True,,True,0.1210260121888196,0.0027529528347849,3.451038942142638,3.530328804453159,True,True,,True,True,True,True,True,True,True,True
0b22e42bc7a0ce5c,81,714,0.0010277477414519,0.0033895324931288,5.375091552734375,False,,6.0,1e-12,1000.0,1.0,6,10,6,4,4,4,4,2,2,0,0,0,0,False,0.1581414711507807,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1669320847751398,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
c9e8d85c9b1ce739,183,714,0.0025573176305796,0.0173206940823538,9.634142875671388,False,,6.0,1e-12,1000.0,1.0,6,14,12,10,4,8,4,4,2,0,0,0,0,False,0.54445151409855,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.4201565083128047,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
4c1ba144df8aadef,131,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,6,10,8,8,2,8,4,2,2,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
853f481dd4086f6b,59,714,0.0010724575046161,0.0046072307072309,2.198286294937134,False,,6.0,1e-12,1000.0,1.0,0,14,12,10,2,4,2,0,0,0,0,0,0,True,0.2778670286705495,0.0019165627476326,3.450960195385303,3.5079119453188774,True,True,,False,0.182958232855668,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 13 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
2929bb46ff8d4189,159,714,0.0018035767429657,0.010427948873496,9.972837448120115,False,,6.0,1e-12,1000.0,1.0,2,10,10,10,4,8,4,2,2,0,0,0,0,False,1.0191709640267117,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,1.0476098860297427,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
0a25f7d77bb4ebf3,69,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,0,12,6,6,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
12d3abb2e6a6c41f,109,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,4,14,8,8,2,4,4,4,2,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
4c3a2050408c8bb0,169,714,0.0029379671313191,0.0214056351697225,9.116384267807009,False,,6.0,1e-12,1000.0,1.0,6,14,8,8,4,8,4,4,2,0,0,0,0,False,0.4990430173638173,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 6 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.3870403380567785,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 42 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
d590d5d23b269fbd,85,714,0.0013179411155113,0.0084276908910495,2.3167648315429688,False,,6.0,1e-12,1000.0,1.0,2,8,12,8,2,4,2,4,2,0,0,0,0,False,0.3906827462347891,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.3165949145297111,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 19 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
520bc7a50b375000,71,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,0,10,4,4,2,4,4,2,2,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
02af80ab5b9ed3e4,73,714,0.0011596681617372,0.0064123918426506,4.287189722061157,False,,6.0,1e-12,1000.0,1.0,2,10,8,4,4,4,4,0,0,0,0,0,0,False,0.1251051401602159,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1064924263277661,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
ede8479ae421a2c7,91,714,0.0007774369637092,0.0016312203492902,1.831878423690796,False,,6.0,1e-12,1000.0,1.0,4,8,12,6,4,4,2,4,2,0,0,0,0,False,0.0983978107607998,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1434387391594886,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
14dc9c5417b6b25e,129,714,0.0032219750350107,0.022574005854177,5.587807893753052,False,,6.0,1e-12,1000.0,1.0,6,10,8,8,6,8,2,4,2,0,0,0,0,False,0.1911445243196556,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 4 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1521670640684546,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
e4d07b4cc78eec7c,169,714,0.0016790979064495,0.008322064047889,10.592628479003906,False,,6.0,1e-12,1000.0,1.0,0,8,8,8,4,8,4,4,2,0,0,0,0,False,1.1982766158582638,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,1.229544039171984,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 10 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
af6acb4824a58411,115,714,0.0013889128863245,0.0074406313409635,5.695880889892578,False,,6.0,1e-12,1000.0,1.0,2,12,8,6,4,4,4,4,2,0,0,0,0,True,0.2906219330824139,0.0050021611254179,3.3643246340409902,3.427446496308715,True,True,,False,0.1731746063955268,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
0926716c5061b50c,97,714,0.0011937004989997,0.0044004386830263,4.8134870529174805,False,,6.0,1e-12,1000.0,1.0,4,12,6,6,6,4,2,4,2,0,0,0,0,False,0.2072852463081886,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.127291086927276,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 37 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
ed50d45bdc65d205,149,714,0.0017353170077133,0.0094365797838778,9.063841342926024,False,,6.0,1e-12,1000.0,1.0,2,8,10,8,4,8,4,2,2,0,0,0,0,False,1.2032101699942366,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,1.3591674062268568,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 22 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
37a10bd01cb0f6ab,63,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,4,12,6,4,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
85bc72c3d206a552,27,714,0.001327280391249,0.0059598708035037,1.5904936790466309,False,,6.0,1e-12,1000.0,1.0,4,14,8,6,2,0,0,0,0,0,0,0,0,True,0.0839332844148241,0.002038099635654,3.4371248450499685,3.488153580920752,True,True,,True,0.0716671424132948,0.0022908412043888,3.217759672115889,4.902496064985709,True,False,,True,True,True,True,True,True,False,False
fef28d99709815f0,169,714,0.0018404276890645,0.009019818509293,9.095556497573853,False,,6.0,1e-12,1000.0,1.0,6,12,8,8,4,8,4,4,2,0,0,0,0,False,0.4949312909293079,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.380018799840619,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 48 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
132531cec957ab8b,191,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,2,14,12,8,2,8,4,6,2,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
5cf08b4a86225bdb,127,714,0.0016415521994051,0.0102029087338086,8.132803678512573,False,,6.0,1e-12,1000.0,1.0,2,14,12,10,6,4,4,0,0,0,0,0,0,False,0.2817176619876451,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.2389292671284336,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
67fa06d8461565a3,41,714,0.0010735711009558,0.0029378482753144,1.9106264114379885,False,,6.0,1e-12,1000.0,1.0,2,10,4,4,4,4,2,0,0,0,0,0,0,False,0.0968309057063288,0.0462673688188416,0.2423820307876845,5.206450364817552,False,False,,True,0.080389695834066,0.0085910179220642,-1.6750721576202956,5.672510899871398,False,False,,False,False,False,False,False,False,False,False
